order_id,date,product_id,product_name,category,qty,price,customer_id,city,channel
O48800,2023-04-21,P3644,Hotpot,Kitchenware,4,337.87,C92848,Multan,In-Store
O48801,2023-08-11,P2556,Cooker,Kitchenware,3,183.84,C63544,Quetta,In-Store
O48802,2023-03-31,P1418,Jacket,Clothing,5,201.04,C34752,Peshawar,In-Store
O48803,2023-03-31,P6977,Laptop,Electronics,4,425.04,C34078,Islamabad,In-Store
O48804,2023-10-19,P7632,Shoes,Clothing,4,168.22,C31528,Lahore,In-Store
O48805,2023-03-29,P6967,Jacket,Clothing,5,273.83,C53040,Quetta,Online
O48806,2023-01-30,P9233,T-Shirt,Clothing,1,173.33,C24520,Karachi,In-Store
O48807,2023-12-07,P8200,Doll,Toys,4,475.1,C76417,Islamabad,Online
O48808,2023-04-08,P6418,T-Shirt,Clothing,1,261.49,C96164,Lahore,In-Store
O48809,2023-12-09,P7386,Milk,Groceries,3,18.97,C36603,Karachi,Online
O48810,2023-05-25,P1436,Oil,Groceries,1,176.6,C80266,Lahore,In-Store
O48811,2023-10-20,P8224,Milk,Groceries,5,159.29,C32595,Faisalabad,Online
O48812,2023-12-26,P3485,Jacket,Clothing,3,180.92,C19230,Faisalabad,In-Store
O48813,2023-10-10,P9432,Hotpot,Kitchenware,3,343.19,C10389,Lahore,Online
O48814,2023-04-29,P3912,Milk,Groceries,2,94.42,C69007,Lahore,In-Store
O48815,2023-07-15,P1629,Doll,Toys,5,362.77,C78022,Faisalabad,In-Store
O48816,2023-02-03,P7373,Ball,Toys,2,497.15,C12822,Faisalabad,Online
O48817,2023-03-29,P4582,Jeans,Clothing,5,17.04,C13230,Karachi,Online
O48818,2023-02-10,P8346,Milk,Groceries,5,303.58,C21432,Quetta,Online
O48819,2023-06-05,P1299,Smartphone,Electronics,4,466.3,C75591,Islamabad,Online
O48820,2023-10-16,P6433,Puzzle,Toys,3,394.66,C67473,Faisalabad,In-Store
O48821,2023-06-14,P3518,Smartphone,Electronics,1,155.69,C56617,Peshawar,Online
O48822,2023-10-03,P4901,Cooker,Kitchenware,3,148.42,C15948,Peshawar,Online
O48823,2023-11-11,P1997,Doll,Toys,4,317.13,C14931,Multan,In-Store
O48824,2023-02-14,P1059,T-Shirt,Clothing,5,336.63,C31679,Lahore,In-Store
O48825,2023-05-22,P4630,Frying Pan,Kitchenware,4,355.02,C17067,Lahore,Online
O48826,2023-06-14,P9483,Knife Set,Kitchenware,2,245.74,C57360,Karachi,Online
O48827,2023-04-27,P5183,Smartphone,Electronics,2,61.57,C43017,Lahore,In-Store
O48828,2023-12-28,P1982,Hotpot,Kitchenware,4,105.43,C26895,Lahore,Online
O48829,2023-07-24,P4057,Jacket,Clothing,2,162.06,C41516,Lahore,In-Store
O48830,2023-01-15,P2956,Laptop,Electronics,1,303.86,C71020,Multan,Online
O48831,2023-09-30,P7055,Car,Toys,1,19.69,C41647,Multan,Online
O48832,2023-11-23,P1795,Ball,Toys,4,13.79,C60204,Quetta,In-Store
O48833,2023-09-23,P4139,Doll,Toys,3,116.76,C22969,Faisalabad,In-Store
O48834,2023-10-26,P2526,Milk,Groceries,1,174.37,C18690,Karachi,Online
O48835,2023-10-20,P6941,Frying Pan,Kitchenware,2,344.49,C64988,Karachi,Online
O48836,2023-10-04,P5004,Headphones,Electronics,2,181.38,C55513,Faisalabad,Online
O48837,2023-08-14,P3055,Doll,Toys,1,68.74,C29173,Karachi,Online
O48838,2023-04-11,P9063,Puzzle,Toys,5,146.29,C13988,Islamabad,Online
O48839,2023-08-11,P8879,T-Shirt,Clothing,2,135.53,C36754,Quetta,In-Store
O48840,2023-01-28,P5816,Rice,Groceries,2,446.58,C29257,Lahore,Online
O48841,2023-08-06,P7164,Jeans,Clothing,3,61.38,C90849,Multan,In-Store
O48842,2023-06-26,P9447,Ball,Toys,3,68.0,C33113,Faisalabad,In-Store
O48843,2023-06-18,P7627,Laptop,Electronics,1,137.07,C21515,Quetta,Online
O48844,2023-04-25,P7069,Cooker,Kitchenware,4,19.54,C10409,Quetta,In-Store
O48845,2023-12-11,P3539,Jeans,Clothing,2,280.77,C26391,Lahore,Online
O48846,2023-11-05,P2493,Frying Pan,Kitchenware,2,221.0,C36282,Karachi,In-Store
O48847,2023-06-14,P7342,Knife Set,Kitchenware,1,248.89,C24522,Lahore,In-Store
O48848,2023-08-29,P9005,Jeans,Clothing,1,86.14,C44693,Quetta,In-Store
O48849,2023-05-14,P2067,Car,Toys,3,440.03,C24818,Multan,In-Store
O48850,2023-06-13,P1431,Ball,Toys,3,85.4,C80204,Lahore,In-Store
O48851,2023-01-18,P4044,Knife Set,Kitchenware,5,103.3,C52879,Karachi,In-Store
O48852,2023-01-29,P4886,Jacket,Clothing,4,13.52,C60902,Karachi,In-Store
O48853,2023-07-05,P3510,Laptop,Electronics,4,407.97,C38647,Lahore,Online
O48854,2023-08-08,P8165,Puzzle,Toys,5,12.41,C96601,Multan,In-Store
O48855,2023-01-26,P2169,Jacket,Clothing,2,292.36,C18556,Multan,In-Store
O48856,2023-07-06,P6671,Sugar,Groceries,5,404.88,C83843,Quetta,Online
O48857,2023-07-29,P6487,Cooker,Kitchenware,4,157.13,C45391,Karachi,Online
O48858,2023-03-11,P1133,Car,Toys,5,137.01,C65779,Lahore,Online
O48859,2023-03-29,P6156,Car,Toys,2,172.86,C21221,Karachi,In-Store
O48860,2023-11-24,P6507,Car,Toys,5,93.47,C60414,Quetta,Online
O48861,2023-06-23,P9558,Jacket,Clothing,3,409.19,C38384,Faisalabad,Online
O48862,2023-04-18,P4327,Smartphone,Electronics,4,103.04,C92647,Karachi,Online
O48863,2023-01-10,P3852,Hotpot,Kitchenware,3,92.96,C94009,Lahore,Online
O48864,2023-01-06,P6094,Charger,Electronics,4,361.26,C24292,Multan,Online
O48865,2023-04-25,P7658,Jacket,Clothing,5,84.02,C45129,Karachi,Online
O48866,2023-10-01,P3846,Doll,Toys,5,421.27,C98709,Peshawar,In-Store
O48867,2023-08-28,P3595,Shoes,Clothing,4,294.74,C66626,Faisalabad,Online
O48868,2023-02-15,P8350,Jeans,Clothing,5,258.79,C34723,Quetta,In-Store
O48869,2023-11-10,P7577,Ball,Toys,5,108.72,C92296,Lahore,In-Store
O48870,2023-06-27,P1392,Charger,Electronics,4,421.15,C60099,Faisalabad,Online
O48871,2023-05-13,P9973,Milk,Groceries,2,289.46,C81333,Quetta,In-Store
O48872,2023-09-01,P6962,Frying Pan,Kitchenware,1,164.51,C47677,Lahore,Online
O48873,2023-08-10,P3302,Sugar,Groceries,2,174.89,C43621,Faisalabad,In-Store
O48874,2023-07-18,P4673,Ball,Toys,3,481.82,C78949,Peshawar,In-Store
O48875,2023-10-24,P6538,Cooker,Kitchenware,3,273.82,C80139,Multan,Online
O48876,2023-01-16,P1510,Knife Set,Kitchenware,1,451.75,C73434,Lahore,Online
O48877,2023-10-10,P5839,Headphones,Electronics,1,451.67,C16564,Multan,Online
O48878,2023-08-28,P7945,Jeans,Clothing,1,10.93,C74855,Peshawar,Online
O48879,2023-12-24,P5920,Doll,Toys,2,185.57,C40955,Multan,In-Store
O48880,2023-04-25,P5763,Jacket,Clothing,5,100.76,C47724,Karachi,Online
O48881,2023-03-04,P4250,Sugar,Groceries,3,254.41,C21170,Multan,Online
O48882,2023-12-08,P5268,Laptop,Electronics,4,417.67,C31464,Multan,Online
O48883,2023-02-08,P8818,Laptop,Electronics,1,214.14,C84046,Lahore,Online
O48884,2023-03-24,P5141,Smartphone,Electronics,2,401.99,C90609,Karachi,Online
O48885,2023-04-05,P6419,Shoes,Clothing,5,456.35,C18280,Karachi,In-Store
O48886,2023-06-19,P5907,Puzzle,Toys,4,100.09,C73098,Peshawar,In-Store
O48887,2023-11-24,P1773,Headphones,Electronics,2,406.02,C72698,Quetta,Online
O48888,2023-05-12,P1539,Ball,Toys,3,116.05,C55392,Lahore,Online
O48889,2023-08-05,P4160,Milk,Groceries,5,229.19,C37291,Faisalabad,In-Store
O48890,2023-01-09,P7517,Doll,Toys,2,437.58,C15074,Karachi,Online
O48891,2023-10-04,P7201,Smartphone,Electronics,2,229.25,C75991,Lahore,Online
O48892,2023-05-05,P3077,Frying Pan,Kitchenware,2,284.92,C50994,Faisalabad,In-Store
O48893,2023-11-19,P9079,Car,Toys,3,199.25,C39797,Karachi,Online
O48894,2023-01-30,P1630,Sugar,Groceries,2,10.06,C51463,Faisalabad,In-Store
O48895,2023-10-18,P9109,Hotpot,Kitchenware,4,231.96,C13383,Quetta,In-Store
O48896,2023-10-30,P2507,Charger,Electronics,1,177.62,C68163,Islamabad,Online
O48897,2023-08-15,P5290,Smartphone,Electronics,3,216.0,C67110,Multan,In-Store
O48898,2023-04-27,P5022,Charger,Electronics,4,391.78,C76523,Peshawar,Online
O48899,2023-12-19,P8444,Oil,Groceries,3,19.42,C21556,Multan,In-Store
O48900,2023-07-07,P6810,Laptop,Electronics,5,265.44,C12931,Peshawar,Online
O48901,2023-08-26,P8287,Doll,Toys,2,340.54,C28686,Quetta,Online
O48902,2023-09-23,P3433,Rice,Groceries,2,106.87,C96244,Multan,In-Store
O48903,2023-08-31,P4717,Shoes,Clothing,5,126.21,C89933,Multan,Online
O48904,2023-04-02,P2786,Charger,Electronics,3,340.3,C76182,Quetta,Online
O48905,2023-09-19,P1492,Oil,Groceries,1,484.86,C95247,Lahore,In-Store
O48906,2023-12-06,P5422,Sugar,Groceries,5,234.4,C32492,Lahore,In-Store
O48907,2023-03-27,P8635,Cooker,Kitchenware,4,250.91,C66529,Lahore,Online
O48908,2023-07-30,P7055,Doll,Toys,3,336.26,C58258,Lahore,In-Store
O48909,2023-06-06,P5301,Smartphone,Electronics,3,436.87,C92895,Islamabad,Online
O48910,2023-11-13,P9224,Rice,Groceries,3,265.42,C69421,Karachi,Online
O48911,2023-10-10,P9286,Milk,Groceries,3,88.95,C24349,Islamabad,Online
O48912,2023-02-23,P3629,T-Shirt,Clothing,3,116.65,C10419,Islamabad,Online
O48913,2023-10-11,P1519,Jacket,Clothing,4,196.13,C34969,Quetta,In-Store
O48914,2023-04-28,P3870,Cooker,Kitchenware,5,223.92,C40571,Multan,Online
O48915,2023-10-06,P4171,Smartphone,Electronics,5,238.99,C35058,Quetta,In-Store
O48916,2023-02-06,P9212,Rice,Groceries,2,195.72,C53712,Karachi,In-Store
O48917,2023-09-04,P8932,Puzzle,Toys,4,236.06,C28346,Quetta,Online
O48918,2023-06-28,P4541,Milk,Groceries,5,268.85,C47086,Lahore,In-Store
O48919,2023-03-27,P9067,Cooker,Kitchenware,5,331.34,C96062,Multan,Online
O48920,2023-11-30,P9978,Headphones,Electronics,4,150.16,C10050,Faisalabad,In-Store
O48921,2023-10-03,P2985,Sugar,Groceries,1,435.15,C33645,Peshawar,In-Store
O48922,2023-11-22,P8203,Hotpot,Kitchenware,3,313.68,C93739,Faisalabad,Online
O48923,2023-10-14,P2999,Laptop,Electronics,3,123.23,C40720,Peshawar,Online
O48924,2023-11-19,P2773,Ball,Toys,2,368.99,C36510,Peshawar,Online
O48925,2023-04-26,P3720,Doll,Toys,4,301.52,C81129,Quetta,In-Store
O48926,2023-04-14,P9837,Jeans,Clothing,4,375.45,C66052,Lahore,Online
O48927,2023-06-21,P1019,Jeans,Clothing,1,464.76,C92830,Lahore,Online
O48928,2023-09-13,P1407,Milk,Groceries,1,118.49,C35426,Multan,Online
O48929,2023-12-30,P6752,Ball,Toys,4,251.36,C76067,Peshawar,In-Store
O48930,2023-06-26,P3935,Ball,Toys,4,146.71,C97988,Multan,In-Store
O48931,2023-10-08,P6634,Sugar,Groceries,1,192.73,C58001,Faisalabad,In-Store
O48932,2023-09-03,P3433,Ball,Toys,5,117.16,C36113,Lahore,Online
O48933,2023-10-23,P7223,Puzzle,Toys,5,89.88,C64729,Lahore,Online
O48934,2023-11-29,P6926,Headphones,Electronics,1,455.56,C45555,Peshawar,Online
O48935,2023-11-29,P7168,Charger,Electronics,1,405.83,C24334,Lahore,In-Store
O48936,2023-12-16,P9450,Jeans,Clothing,2,29.92,C69469,Lahore,In-Store
O48937,2023-03-30,P8249,Smartphone,Electronics,2,348.33,C58208,Quetta,In-Store
O48938,2023-10-20,P6743,Car,Toys,4,480.94,C41643,Quetta,Online
O48939,2023-04-28,P2079,Shoes,Clothing,5,367.18,C23837,Quetta,In-Store
O48940,2023-05-03,P1517,Rice,Groceries,5,177.37,C44350,Quetta,In-Store
O48941,2023-05-16,P9965,Hotpot,Kitchenware,5,52.75,C73875,Quetta,Online
O48942,2023-12-19,P2231,Milk,Groceries,5,75.82,C43096,Peshawar,Online
O48943,2023-08-19,P7191,Ball,Toys,3,240.18,C10383,Karachi,In-Store
O48944,2023-09-01,P3596,Puzzle,Toys,5,71.94,C12220,Islamabad,In-Store
O48945,2023-07-03,P9908,Jeans,Clothing,4,416.52,C91378,Quetta,In-Store
O48946,2023-04-19,P2068,Smartphone,Electronics,3,22.39,C17251,Karachi,In-Store
O48947,2023-01-24,P8610,Cooker,Kitchenware,4,488.73,C31212,Quetta,In-Store
O48948,2023-11-13,P1906,Jacket,Clothing,2,440.21,C73081,Islamabad,Online
O48949,2023-07-07,P1711,Car,Toys,2,440.53,C38906,Peshawar,Online
O48950,2023-07-22,P6013,Hotpot,Kitchenware,2,204.52,C70038,Faisalabad,In-Store
O48951,2023-10-27,P5339,Jeans,Clothing,4,243.83,C88812,Faisalabad,Online
O48952,2023-11-02,P8884,Hotpot,Kitchenware,2,106.72,C42740,Faisalabad,Online
O48953,2023-02-03,P7783,Rice,Groceries,1,214.14,C52905,Peshawar,Online
O48954,2023-03-23,P3186,Rice,Groceries,5,87.44,C24842,Quetta,In-Store
O48955,2023-07-20,P2717,Smartphone,Electronics,2,372.53,C25384,Lahore,Online
O48956,2023-07-13,P9393,Jacket,Clothing,3,338.53,C32337,Islamabad,Online
O48957,2023-07-07,P1262,T-Shirt,Clothing,3,454.01,C65025,Quetta,In-Store
O48958,2023-01-02,P9092,T-Shirt,Clothing,5,455.76,C36851,Quetta,In-Store
O48959,2023-10-22,P8136,Headphones,Electronics,3,61.97,C28530,Quetta,In-Store
O48960,2023-02-25,P9772,Shoes,Clothing,1,134.1,C20168,Quetta,In-Store
O48961,2023-12-28,P4648,Oil,Groceries,3,260.93,C82098,Quetta,In-Store
O48962,2023-05-14,P4844,Shoes,Clothing,3,496.07,C35366,Multan,In-Store
O48963,2023-06-02,P3601,Cooker,Kitchenware,2,390.62,C32387,Lahore,Online
O48964,2023-08-10,P8131,Car,Toys,2,191.63,C40374,Islamabad,Online
O48965,2023-11-07,P4414,Oil,Groceries,1,97.3,C17526,Quetta,In-Store
O48966,2023-01-17,P7306,Puzzle,Toys,4,191.61,C60470,Quetta,In-Store
O48967,2023-05-21,P2050,Charger,Electronics,1,280.24,C24762,Multan,Online
O48968,2023-01-15,P2450,Car,Toys,1,444.32,C70967,Quetta,In-Store
O48969,2023-02-20,P7792,Smartphone,Electronics,2,190.57,C73662,Multan,Online
O48970,2023-09-20,P1607,T-Shirt,Clothing,3,183.46,C20912,Faisalabad,Online
O48971,2023-03-05,P9152,Jacket,Clothing,5,425.91,C32362,Multan,Online
O48972,2023-06-01,P6153,Jeans,Clothing,1,311.13,C28839,Islamabad,In-Store
O48973,2023-09-26,P9331,Milk,Groceries,2,16.91,C59722,Faisalabad,In-Store
O48974,2023-08-09,P3517,Hotpot,Kitchenware,3,83.26,C20063,Quetta,In-Store
O48975,2023-09-23,P2145,Jacket,Clothing,5,240.46,C97316,Islamabad,Online
O48976,2023-02-21,P4103,Jeans,Clothing,5,185.66,C80438,Faisalabad,In-Store
O48977,2023-08-18,P6867,Shoes,Clothing,2,133.1,C78545,Multan,In-Store
O48978,2023-01-12,P2178,Car,Toys,4,443.63,C67441,Lahore,Online
O48979,2023-12-18,P6179,Rice,Groceries,4,217.34,C58629,Islamabad,Online
O48980,2023-04-12,P2242,Headphones,Electronics,5,147.27,C32063,Multan,In-Store
O48981,2023-03-24,P7814,Shoes,Clothing,3,334.87,C94995,Quetta,Online
O48982,2023-02-18,P2030,Sugar,Groceries,1,332.35,C11819,Faisalabad,Online
O48983,2023-02-24,P9436,Charger,Electronics,3,447.24,C98368,Karachi,In-Store
O48984,2023-09-12,P7865,Sugar,Groceries,2,350.08,C88601,Quetta,Online
O48985,2023-11-05,P9804,T-Shirt,Clothing,1,450.0,C88264,Lahore,In-Store
O48986,2023-03-01,P5436,T-Shirt,Clothing,2,82.08,C92114,Multan,Online
O48987,2023-03-26,P5323,Ball,Toys,5,402.69,C42104,Quetta,In-Store
O48988,2023-04-10,P2480,Laptop,Electronics,4,229.39,C51460,Lahore,Online
O48989,2023-08-09,P9915,Ball,Toys,2,267.3,C25340,Peshawar,In-Store
O48990,2023-12-22,P1237,Knife Set,Kitchenware,2,38.75,C21760,Faisalabad,In-Store
O48991,2023-10-30,P4050,Smartphone,Electronics,2,80.98,C50104,Quetta,In-Store
O48992,2023-05-03,P3117,Charger,Electronics,2,196.89,C87345,Islamabad,Online
O48993,2023-09-08,P4553,Oil,Groceries,2,74.58,C79138,Lahore,Online
O48994,2023-05-04,P3378,Frying Pan,Kitchenware,5,333.61,C41728,Islamabad,Online
O48995,2023-03-05,P9136,Hotpot,Kitchenware,5,272.9,C32970,Peshawar,In-Store
O48996,2023-03-31,P2451,Knife Set,Kitchenware,2,381.64,C26137,Faisalabad,In-Store
O48997,2023-07-22,P7822,Doll,Toys,4,356.64,C61274,Faisalabad,Online
O48998,2023-04-29,P4505,Doll,Toys,5,302.94,C12344,Islamabad,Online
O48999,2023-06-04,P7611,Car,Toys,2,12.87,C90283,Karachi,In-Store
O49000,2023-04-16,P3027,Rice,Groceries,1,192.97,C21448,Lahore,Online
O49001,2023-03-21,P6449,Charger,Electronics,3,460.65,C68260,Multan,In-Store
O49002,2023-03-13,P6005,Smartphone,Electronics,2,283.51,C83258,Karachi,In-Store
O49003,2023-10-21,P9369,Headphones,Electronics,5,88.6,C38711,Peshawar,In-Store
O49004,2023-02-26,P8817,Rice,Groceries,5,135.17,C84094,Peshawar,Online
O49005,2023-12-19,P8534,Doll,Toys,1,209.81,C57918,Multan,Online
O49006,2023-07-26,P1663,Knife Set,Kitchenware,3,372.02,C31392,Lahore,Online
O49007,2023-09-19,P8117,Oil,Groceries,1,401.14,C36556,Multan,In-Store
O49008,2023-01-02,P3670,Milk,Groceries,4,6.41,C13321,Faisalabad,In-Store
O49009,2023-01-01,P6777,Frying Pan,Kitchenware,2,266.96,C26537,Quetta,In-Store
O49010,2023-04-20,P6737,Puzzle,Toys,1,301.25,C86498,Karachi,In-Store
O49011,2023-08-20,P2818,Milk,Groceries,2,269.3,C43030,Islamabad,In-Store
O49012,2023-06-10,P1263,Charger,Electronics,5,55.55,C69516,Quetta,In-Store
O49013,2023-12-01,P7141,Sugar,Groceries,1,343.34,C36594,Faisalabad,In-Store
O49014,2023-11-26,P1651,Ball,Toys,2,374.2,C79281,Multan,In-Store
O49015,2023-12-21,P1028,Car,Toys,4,172.36,C67644,Islamabad,Online
O49016,2023-12-14,P1531,Laptop,Electronics,2,278.8,C82381,Islamabad,Online
O49017,2023-09-13,P4282,Rice,Groceries,4,352.32,C81332,Lahore,In-Store
O49018,2023-01-14,P4487,Frying Pan,Kitchenware,5,103.78,C47077,Karachi,Online
O49019,2023-05-06,P8816,T-Shirt,Clothing,4,295.88,C18714,Multan,In-Store
O49020,2023-08-31,P4841,Rice,Groceries,5,478.44,C66025,Multan,In-Store
O49021,2023-10-19,P2582,Doll,Toys,1,208.4,C90714,Lahore,In-Store
O49022,2023-12-30,P7069,Puzzle,Toys,4,355.17,C64487,Multan,Online
O49023,2023-09-13,P7461,Doll,Toys,3,368.45,C65851,Islamabad,Online
O49024,2023-10-18,P3981,Doll,Toys,3,66.14,C60099,Karachi,Online
O49025,2023-08-20,P7351,Frying Pan,Kitchenware,2,244.83,C72223,Faisalabad,Online
O49026,2023-06-27,P9067,Oil,Groceries,2,256.03,C41559,Peshawar,Online
O49027,2023-03-24,P8838,Sugar,Groceries,3,457.75,C69643,Lahore,In-Store
O49028,2023-12-11,P4983,Hotpot,Kitchenware,5,104.41,C29195,Lahore,Online
O49029,2023-11-16,P3502,Doll,Toys,5,321.94,C64306,Karachi,In-Store
O49030,2023-04-17,P9348,Rice,Groceries,4,173.51,C91480,Faisalabad,Online
O49031,2023-06-15,P7063,Car,Toys,5,195.25,C36749,Peshawar,Online
O49032,2023-08-24,P3078,Doll,Toys,3,206.38,C32367,Karachi,In-Store
O49033,2023-04-20,P2591,Oil,Groceries,3,140.06,C49802,Peshawar,Online
O49034,2023-04-20,P7492,Shoes,Clothing,2,399.51,C50345,Peshawar,Online
O49035,2023-09-30,P3553,Shoes,Clothing,3,71.86,C11775,Faisalabad,Online
O49036,2023-01-13,P9531,Jacket,Clothing,1,354.83,C56650,Lahore,In-Store
O49037,2023-08-28,P3315,Charger,Electronics,2,12.19,C67464,Islamabad,In-Store
O49038,2023-10-08,P7330,Doll,Toys,2,319.11,C94145,Faisalabad,In-Store
O49039,2023-07-08,P7190,Jacket,Clothing,4,9.75,C40211,Islamabad,In-Store
O49040,2023-05-10,P5053,Headphones,Electronics,2,72.73,C10708,Quetta,Online
O49041,2023-04-30,P4366,Charger,Electronics,5,323.67,C87308,Quetta,Online
O49042,2023-03-10,P9091,Hotpot,Kitchenware,4,434.25,C86506,Multan,Online
O49043,2023-08-06,P2324,Rice,Groceries,3,304.52,C57899,Islamabad,Online
O49044,2023-05-08,P4686,Sugar,Groceries,2,253.25,C94246,Faisalabad,Online
O49045,2023-04-25,P5681,Car,Toys,2,6.66,C43594,Multan,In-Store
O49046,2023-04-18,P4680,Jacket,Clothing,2,210.96,C76931,Lahore,In-Store
O49047,2023-04-12,P5775,Ball,Toys,5,412.13,C71532,Peshawar,Online
O49048,2023-12-30,P3269,Cooker,Kitchenware,5,417.01,C67960,Lahore,Online
O49049,2023-11-28,P1454,Oil,Groceries,1,224.6,C43620,Multan,Online
O49050,2023-08-21,P5907,Cooker,Kitchenware,5,207.98,C67109,Peshawar,Online
O49051,2023-04-26,P2509,Frying Pan,Kitchenware,5,352.8,C89168,Lahore,In-Store
O49052,2023-06-21,P4500,Jacket,Clothing,3,393.14,C12004,Lahore,In-Store
O49053,2023-06-06,P7715,Car,Toys,1,167.58,C11603,Multan,In-Store
O49054,2023-07-08,P8905,Cooker,Kitchenware,4,456.15,C84605,Faisalabad,Online
O49055,2023-05-15,P3076,Doll,Toys,5,392.52,C55234,Quetta,Online
O49056,2023-03-27,P9555,Knife Set,Kitchenware,1,159.18,C70564,Peshawar,In-Store
O49057,2023-11-04,P7972,Sugar,Groceries,1,463.11,C13737,Karachi,Online
O49058,2023-06-03,P6176,Headphones,Electronics,4,335.35,C95513,Lahore,Online
O49059,2023-11-28,P3171,Charger,Electronics,4,228.29,C79378,Peshawar,Online
O49060,2023-08-29,P1928,Sugar,Groceries,4,88.71,C57939,Islamabad,Online
O49061,2023-01-22,P7314,T-Shirt,Clothing,4,249.73,C51447,Faisalabad,Online
O49062,2023-10-25,P1352,T-Shirt,Clothing,2,18.94,C69558,Lahore,In-Store
O49063,2023-04-05,P1059,Hotpot,Kitchenware,5,361.16,C75201,Karachi,Online
O49064,2023-10-01,P1982,Knife Set,Kitchenware,3,394.96,C41598,Karachi,Online
O49065,2023-07-11,P9477,Frying Pan,Kitchenware,4,52.11,C39567,Lahore,Online
O49066,2023-09-21,P4029,Oil,Groceries,2,246.61,C98791,Lahore,In-Store
O49067,2023-07-19,P7242,Milk,Groceries,4,469.57,C35743,Multan,Online
O49068,2023-03-10,P5963,Knife Set,Kitchenware,5,474.61,C63960,Peshawar,Online
O49069,2023-08-23,P7966,Frying Pan,Kitchenware,5,55.9,C41546,Faisalabad,Online
O49070,2023-05-18,P3537,Headphones,Electronics,3,43.56,C59865,Quetta,In-Store
O49071,2023-05-17,P4548,Charger,Electronics,3,172.3,C62456,Karachi,In-Store
O49072,2023-01-26,P2185,Charger,Electronics,2,263.21,C38935,Lahore,Online
O49073,2023-02-11,P9450,Laptop,Electronics,5,259.92,C76443,Quetta,In-Store
O49074,2023-08-07,P4321,Headphones,Electronics,3,498.9,C87253,Islamabad,In-Store
O49075,2023-09-29,P3616,T-Shirt,Clothing,3,473.03,C15801,Islamabad,In-Store
O49076,2023-08-25,P9920,Puzzle,Toys,4,139.14,C18657,Faisalabad,Online
O49077,2023-05-23,P7295,Jacket,Clothing,4,288.53,C92478,Faisalabad,Online
O49078,2023-11-04,P1760,Hotpot,Kitchenware,4,67.28,C86057,Islamabad,In-Store
O49079,2023-03-14,P1556,Headphones,Electronics,4,316.71,C20969,Lahore,Online
O49080,2023-03-16,P9568,Knife Set,Kitchenware,2,57.46,C75991,Islamabad,In-Store
O49081,2023-03-27,P8029,Frying Pan,Kitchenware,4,402.73,C70410,Peshawar,In-Store
O49082,2023-03-03,P5992,Knife Set,Kitchenware,2,44.59,C26285,Peshawar,Online
O49083,2023-07-23,P1089,Frying Pan,Kitchenware,4,360.36,C24143,Lahore,In-Store
O49084,2023-08-31,P3355,Cooker,Kitchenware,4,69.73,C27305,Lahore,In-Store
O49085,2023-12-18,P1962,Rice,Groceries,3,290.9,C69799,Multan,In-Store
O49086,2023-04-13,P7018,Knife Set,Kitchenware,4,313.06,C87317,Peshawar,Online
O49087,2023-01-29,P4768,Headphones,Electronics,5,149.4,C72758,Karachi,Online
O49088,2023-06-11,P6775,Oil,Groceries,5,458.46,C14476,Karachi,Online
O49089,2023-09-22,P9783,Knife Set,Kitchenware,4,213.25,C56245,Multan,Online
O49090,2023-05-09,P7679,Rice,Groceries,2,428.99,C27093,Multan,Online
O49091,2023-07-09,P5517,Knife Set,Kitchenware,2,187.23,C12220,Karachi,In-Store
O49092,2023-07-01,P8682,Sugar,Groceries,5,377.34,C56026,Quetta,Online
O49093,2023-11-22,P7046,Smartphone,Electronics,3,430.48,C24206,Quetta,In-Store
O49094,2023-05-27,P5107,Sugar,Groceries,3,18.16,C16218,Faisalabad,Online
O49095,2023-09-27,P9846,Cooker,Kitchenware,5,149.36,C30335,Islamabad,Online
O49096,2023-04-29,P8827,Laptop,Electronics,1,383.29,C47016,Islamabad,In-Store
O49097,2023-09-04,P2249,Hotpot,Kitchenware,1,285.97,C67321,Quetta,In-Store
O49098,2023-08-26,P1711,Puzzle,Toys,1,443.57,C24764,Multan,Online
O49099,2023-11-27,P2519,Doll,Toys,5,416.53,C64775,Quetta,In-Store
O49100,2023-04-19,P8376,Charger,Electronics,2,135.6,C31064,Peshawar,In-Store
O49101,2023-05-31,P8966,Charger,Electronics,2,412.88,C40616,Lahore,Online
O49102,2023-09-30,P3424,Jeans,Clothing,2,494.96,C97947,Multan,Online
O49103,2023-11-02,P4910,Headphones,Electronics,2,282.71,C76091,Islamabad,In-Store
O49104,2023-06-13,P9261,Shoes,Clothing,1,58.39,C23350,Karachi,In-Store
O49105,2023-03-02,P5943,Ball,Toys,1,369.58,C56229,Peshawar,Online
O49106,2023-05-08,P6781,Hotpot,Kitchenware,3,418.46,C13399,Lahore,Online
O49107,2023-11-18,P6134,Car,Toys,2,36.8,C98188,Karachi,In-Store
O49108,2023-09-05,P4728,Laptop,Electronics,2,139.55,C25995,Karachi,In-Store
O49109,2023-10-13,P5438,Shoes,Clothing,3,60.55,C44402,Karachi,In-Store
O49110,2023-10-11,P4312,Ball,Toys,5,488.98,C42642,Islamabad,Online
O49111,2023-07-12,P5970,T-Shirt,Clothing,4,133.97,C79488,Islamabad,In-Store
O49112,2023-06-22,P8383,Headphones,Electronics,5,113.82,C47366,Karachi,In-Store
O49113,2023-12-08,P1251,Oil,Groceries,3,155.59,C27785,Karachi,In-Store
